parents,has_nurs,form,children,housing,finance
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,convenient
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,convenient,inconv
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,convenient
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,less_conv,inconv
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,convenient
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,2,critical,inconv
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,convenient
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,convenient,inconv
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,convenient
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,less_conv,inconv
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,convenient
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,3,critical,inconv
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,convenient
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,convenient,inconv
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,convenient
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,less_conv,inconv
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,convenient
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,complete,more,critical,inconv
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,convenient
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,convenient,inconv
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,convenient
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,less_conv,inconv
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,convenient
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,1,critical,inconv
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,convenient
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,convenient,inconv
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,convenient
usual,critical,completed,2,less_conv,inconv
